"PathwayID"	"PathwayName"	"GeneList"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d041575_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d034921_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d025248_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d028855_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d008615_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d028810_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d028165_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d047695_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d046898_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d002602_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d023278_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d013223_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d035282_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d005535_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d050134_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d018301_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d029179_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d042264_T006.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d037282_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d052656_T007.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d005151_T004.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d013831_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d019988_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d050133_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d034851_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d049837_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d048060_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d043302_T005.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d041455_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d001836_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d031019_T005.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d020581_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d013644_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d033480_T002.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d031128_T004.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d029324_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d033030_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d020141_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d047166_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d038904_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d029812_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d043780_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d037768_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d017430_T001.1"
"PWY-724"	"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II"	"Zm00001d018555_T001.1"
"PWY-7250"	"[2Fe-2S] iron-sulfur cluster biosynthesis"	"Zm00001d020139_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d043547_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d038764_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d007869_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d019412_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d053938_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d038544_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d012782_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d010802_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d045254_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d043544_T002.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"A1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d011438_T001.1"
"PWY-7252"	"luteolinidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d044122_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d043547_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d038764_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d007869_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d019412_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d053938_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d038544_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d012782_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d010802_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d045254_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d043544_T002.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"A1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d011438_T001.1"
"PWY-7253"	"apigeninidin 5-<i>O</i>-glucoside biosynthesis"	"Zm00001d044122_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d013992_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d020696_T002.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d025114_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d013671_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d027756_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d004756_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d041103_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d015685_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d051450_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d019074_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d032925_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d040220_T002.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d049191_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d049042_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d026573_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d031621_T003.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d039301_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d045558_T003.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d049823_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d002592_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d039487_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d045479_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d033862_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d026060_T003.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d040697_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d018517_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d010920_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d008175_T001.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d009146_T002.1"
"PWY-7270"	"L-methionine salvage cycle II (plants)"	"Zm00001d024754_T001.1"
"PWY-7280"	"ternatin C3 biosynthesis"	"Zm00001d003530_T001.1"
"PWY-7280"	"ternatin C3 biosynthesis"	"Zm00001d005436_T001.1"
"PWY-7325"	"salvigenin biosynthesis"	"Zm00001d024120_T001.1"
"PWY-7325"	"salvigenin biosynthesis"	"Zm00001d004624_T001.1"
"PWY-7325"	"salvigenin biosynthesis"	"Zm00001d004687_T001.1"
"PWY-7325"	"salvigenin biosynthesis"	"Zm00001d048625_T001.1"
"PWY-7325"	"salvigenin biosynthesis"	"Zm00001d004689_T001.1"
"PWY-7325"	"salvigenin biosynthesis"	"Zm00001d019613_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d013428_T002.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d033746_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d019976_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d036666_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d044211_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d036664_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d019568_T002.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d026287_T007.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d028393_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d036477_T002.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d006309_T007.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d002338_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d010585_T002.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d033007_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d021421_T007.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d049075_T001.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d042154_T021.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d014674_T003.1"
"PWY-7343"	"UDP-glucose biosynthesis"	"Zm00001d015008_T001.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d032346_T002.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d051167_T001.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d019946_T001.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d021249_T003.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d029151_T002.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d020093_T002.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d005598_T001.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d000433_T001.1"
"PWY-7344"	"UDP-D-galactose biosynthesis"	"Zm00001d020094_T001.1"
"PWY-7346"	"UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)"	"Zm00001d013245_T001.1"
"PWY-7346"	"UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)"	"Zm00001d034072_T001.1"
"PWY-7346"	"UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)"	"Zm00001d033188_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d045606_T002.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d045251_T005.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d003312_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d018487_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d031930_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d049882_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d015992_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d053308_T009.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d030132_T002.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d050295_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d027711_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d018660_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d019957_T002.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d012144_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d015417_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d033055_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d027519_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d014821_T002.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d000118_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d051877_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d003533_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d053675_T003.1"
"PWY-735"	"jasmonic acid biosynthesis"	"lox10"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d031449_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d015852_T004.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d025524_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d027893_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d048021_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d034186_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d013185_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d034184_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d028282_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"opr8"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d032049_T002.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d044906_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d037182_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d040842_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d011097_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d003584_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d044908_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d029594_T001.1"
"PWY-735"	"jasmonic acid biosynthesis"	"Zm00001d047340_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d037916_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d020086_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d040798_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d042241_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d020087_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d041829_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d015612_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d035329_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d046628_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d009264_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d031854_T001.1"
"PWY-7356"	"thiamine salvage IV (yeast)"	"Zm00001d049888_T003.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d010180_T001.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d049351_T002.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d016550_T002.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d025201_T002.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d047706_T001.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d028787_T001.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d024998_T013.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d004125_T002.1"
"PWY-7388"	"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)"	"Zm00001d014294_T005.1"
"PWY-7394"	"urate degradation to allantoin II"	"Zm00001d016842_T003.1"
"PWY-7394"	"urate degradation to allantoin II"	"Zm00001d047217_T001.1"
"PWY-7416"	"phospholipid remodeling (phosphatidylcholine, yeast)"	"Zm00001d020647_T002.1"
"PWY-7416"	"phospholipid remodeling (phosphatidylcholine, yeast)"	"Zm00001d005831_T003.1"
"PWY-7416"	"phospholipid remodeling (phosphatidylcholine, yeast)"	"Zm00001d042870_T001.1"
"PWY-7416"	"phospholipid remodeling (phosphatidylcholine, yeast)"	"Zm00001d026549_T006.1"
"PWY-7416"	"phospholipid remodeling (phosphatidylcholine, yeast)"	"Zm00001d011927_T001.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d031071_T001.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d017746_T001.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d015985_T003.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d006387_T002.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d046558_T001.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d045973_T002.1"
"PWY-7436"	"vitamin E biosynthesis (tocotrienols)"	"Zm00001d039491_T001.1"
"PWY-7458"	"violdelphin biosynthesis"	"Zm00001d019534_T003.1"
"PWY-7458"	"violdelphin biosynthesis"	"Zm00001d005434_T001.1"
"PWY-7458"	"violdelphin biosynthesis"	"Zm00001d014447_T001.1"
"PWY-7458"	"violdelphin biosynthesis"	"Zm00001d030172_T004.1"
"PWY-7458"	"violdelphin biosynthesis"	"Zm00001d005627_T002.1"
"PWY-7458"	"violdelphin biosynthesis"	"Zm00001d014443_T003.1"
"PWY-7464"	"cyanidin 3,7-diglucoside polyacylation biosynthesis"	"Zm00001d019534_T003.1"
"PWY-7464"	"cyanidin 3,7-diglucoside polyacylation biosynthesis"	"Zm00001d005434_T001.1"
"PWY-7464"	"cyanidin 3,7-diglucoside polyacylation biosynthesis"	"Zm00001d014447_T001.1"
"PWY-7464"	"cyanidin 3,7-diglucoside polyacylation biosynthesis"	"Zm00001d030172_T004.1"
"PWY-7464"	"cyanidin 3,7-diglucoside polyacylation biosynthesis"	"Zm00001d005627_T002.1"
"PWY-7464"	"cyanidin 3,7-diglucoside polyacylation biosynthesis"	"Zm00001d014443_T003.1"
"PWY-7468"	"benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis"	"Zm00001d008795_T001.1"
"PWY-7468"	"benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis"	"Zm00001d029620_T001.1"
"PWY-7468"	"benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis"	"Zm00001d037870_T009.1"
"PWY-7468"	"benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis"	"Zm00001d004366_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d020562_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d029520_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d047543_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d024875_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d029519_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d048865_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d048875_T001.1"
"PWY-7477"	"momilactone A biosynthesis"	"Zm00001d047549_T001.1"
"PWY-7478"	"oryzalexin D and E biosynthesis"	"Zm00001d020673_T001.1"
"PWY-7478"	"oryzalexin D and E biosynthesis"	"Zm00001d030976_T001.1"
"PWY-7481"	"oryzalide A biosynthesis"	"Zm00001d014136_T001.1"
"PWY-7481"	"oryzalide A biosynthesis"	"Zm00001d004506_T001.1"
"PWY-7481"	"oryzalide A biosynthesis"	"Zm00001d004486_T002.1"
"PWY-7481"	"oryzalide A biosynthesis"	"Zm00001d048864_T001.1"
"PWY-7481"	"oryzalide A biosynthesis"	"Zm00001d052969_T001.1"
"PWY-7481"	"oryzalide A biosynthesis"	"Zm00001d014134_T001.1"
"PWY-7484"	"phytocassanes biosynthesis, shared reactions"	"Zm00001d033139_T001.1"
"PWY-7484"	"phytocassanes biosynthesis, shared reactions"	"Zm00001d042047_T001.1"
"PWY-7484"	"phytocassanes biosynthesis, shared reactions"	"Zm00001d014121_T001.1"
"PWY-7484"	"phytocassanes biosynthesis, shared reactions"	"Zm00001d033152_T001.1"
"PWY-7484"	"phytocassanes biosynthesis, shared reactions"	"Zm00001d013759_T001.1"
"PWY-7489"	"oryzalexin A, B, and C biosynthesis"	"Zm00001d004048_T001.1"
"PWY-7489"	"oryzalexin A, B, and C biosynthesis"	"Zm00001d003841_T002.1"
"PWY-7497"	"3&beta;-hydroxysesquiterpene lactone biosynthesis"	"Zm00001d008984_T001.1"
"PWY-7497"	"3&beta;-hydroxysesquiterpene lactone biosynthesis"	"Zm00001d003283_T001.1"
"PWY-7497"	"3&beta;-hydroxysesquiterpene lactone biosynthesis"	"Zm00001d039310_T001.1"
"PWY-7497"	"3&beta;-hydroxysesquiterpene lactone biosynthesis"	"Zm00001d008987_T001.1"
"PWY-7528"	"L-methionine salvage cycle I (bacteria and plants)"	"Zm00001d013992_T001.1"
"PWY-7528"	"L-methionine salvage cycle I (bacteria and plants)"	"Zm00001d020696_T002.1"
"PWY-7528"	"L-methionine salvage cycle I (bacteria and plants)"	"Zm00001d025114_T001.1"
"PWY-7528"	"L-methionine salvage cycle I (bacteria and plants)"	"Zm00001d013671_T001.1"
"PWY-7528"	"L-methionine salvage cycle I (bacteria and plants)"	"Zm00001d027756_T001.1"
"PWY-7528"	"L-methionine salvage cycle I (bacteria and plants)"	"Zm00001d004756_T001.1"
